Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,function_name,codeFunctions,originalComment,codeComment,human_conciseness,human_fluency,human_content_adequacy,BLEU_1,ROUGE_1_P,ROUGE_W_R,CodeT5_plus_CS,BERTScore_R,SentenceBERT_CS,InferSent_CS,SIDE_score,C_Coeff,SIDE_emb,model_content_adequacy,model_conciseness,model_fluency
38,38,38,39,context_with_data,"def context_with_data() -> CodeExecutorContext:
  
  state_data = {
      ""_code_execution_context"": {
          ""execution_session_id"": ""session123"",
          ""processed_input_files"": [""file1.csv"", ""file2.txt""],
      },
      ""_code_executor_input_files"": [
          {""name"": ""input1.txt"", ""content"": ""YQ=="", ""mime_type"": ""text/plain""}
      ],
      ""_code_executor_error_counts"": {""invocationA"": 2},
  }
  state = State(state_data, {})
  return CodeExecutorContext(state)",Fixture for a CodeExecutorContext with some pre-populated data.,Initialize a code execution context with session data and input files.,5.0,5.0,4.0,0.6714285714285714,0.2727272727272727,0.3333333333333333,0.5636090040206909,0.29490674,0.72554874,0.39865044,0.7597153186798096,0.0909090909090909,0.6173933291237788,4.0,5.0,5.0
39,39,39,40,_format_comment_body,"def _format_comment_body(self, comment: GitHubPRComment) -> str:
        
        body = comment.comment_body

        # Add code snippet reference if provided
        if comment.code_snippet:
            body += f""\n\n```\n{comment.code_snippet}\n```""

        # Add suggestion if provided
        if comment.suggestion:
            body += f""\n\n```suggestion\n{comment.suggestion}\n```""

        return body",Format a comment body with code snippet and suggestion if provided.,Formats GitHub PR comment with optional code and suggestion snippets.,5.0,5.0,5.0,0.8405797101449275,0.7,0.5454545454545454,0.5850586891174316,0.357673,0.7028179,0.7921821,0.9725518226623536,0.4,0.658653354733308,5.0,5.0,5.0
40,40,40,41,_save_credentials,"def _save_credentials(self) -> None:
        
        if not self.credentials:
            logger.error(f""Attempted to save null credentials for user {self.user_morphik_id}."")
            return

        creds_path = self._get_user_credentials_path()
        try:
            with open(creds_path, ""w"") as creds_file:
                json.dump(self.credentials, creds_file)
            logger.info(f""Successfully saved Zotero credentials for user {self.user_morphik_id}"")
        except Exception as e:
            logger.error(f""Failed to save Zotero credentials for user {self.user_morphik_id}: {e}"")",Save credentials to file.,"Safely store user credentials to a file, logging success or failure.",4.0,5.0,4.0,0.3529411764705882,0.2727272727272727,0.75,0.6602627038955688,0.4854393,0.5905467,0.56222093,0.9464243054389954,0.4545454545454545,0.5201482964974512,5.0,5.0,5.0
41,41,41,42,extract_json_from_response,"def extract_json_from_response(content: str) -> dict | None:
    
    try:
        json_start = content.find(""```json"")
        if json_start != -1:
            json_text = content[json_start + 7 :]  # Skip past ```json
            json_end = json_text.find(""```"")
            if json_end != -1:
                json_text = json_text[:json_end].strip()
                return json.loads(json_text)
    except Exception as e:
        print(f""Error extracting JSON from response: {e}"")
    return None",Extracts JSON from markdown-formatted response.,Extract JSON data from a string response containing markdown code blocks.,5.0,5.0,5.0,0.6027397260273972,0.4545454545454545,0.6666666666666666,0.6307748556137085,0.49628696,0.82693005,0.6716777,0.9638209939002992,0.3636363636363636,0.4718762402668815,5.0,5.0,5.0
42,42,42,43,extract_target_uri_s3,"def extract_target_uri_s3(bucket, key, s3_client, head_bytes=1048576):
    
    target_uri = None
    try:
        response = s3_client.get_object(Bucket=bucket, Key=key, Range=f""bytes=0-{head_bytes-1}"")
        stream = response[""Body""]
        for record in ArchiveIterator(stream):
            for name, value in record.rec_headers.headers:
                if name == ""WARC-Target-URI"":
                    target_uri = value
                    break
            if target_uri:
                break  # Only use the first valid response record
    except Exception as e:
    return target_uri","Retrieves the first head_bytes bytes (1 MB by default) from the S3 object using a range request, and extracts the first response record's target URI from the HTTP headers.",Extracts the target URI from an S3 object using WARC headers.,5.0,5.0,4.0,0.1539540211877631,0.8181818181818182,0.1935483870967742,0.625724196434021,0.18415633,0.63304275,0.8132727,0.9505800008773804,0.1818181818181818,0.6443321870255861,4.0,5.0,5.0
43,43,43,44,get_weather,"def get_weather(city: str) -> str:
    
    print(f""[debug] get_weather called with city: {city}"")
    choices = [""sunny"", ""cloudy"", ""rainy"", ""snowy""]
    return f""The weather in {city} is {random.choice(choices)}.""",Get the weather for a given city.,Simulate random weather conditions for a specified city.,5.0,5.0,5.0,0.5178571428571429,0.5,0.5714285714285714,0.5994858145713806,0.54462516,0.60782087,0.71986926,0.8641899228096008,0.375,0.5313542050779096,5.0,5.0,5.0
44,44,44,45,evaluate,"def evaluate(self, system_config, num_examples=1, output_dir=None):
        
        print(f""[SIM] Running {self.name} benchmark simulation..."")
        print(f""[SIM] System config: {system_config}"")

        # Return simulated results
        return {
            ""quality_score"": self.quality_score,
            ""speed_score"": self.speed_score,
            ""component_timing"": {
                ""search"": 0.5,
                ""processing"": 0.3,
                ""llm"": 1.2,
                ""total"": 2.0,
            },
            ""resource_usage"": {""memory_mb"": 500, ""cpu_percent"": 30},
        }",Simulate benchmark evaluation with predefined scores.,Simulate benchmark evaluation and return performance metrics.,5.0,5.0,4.0,0.7868852459016393,0.4285714285714285,0.5,0.5199834108352661,0.5422761,0.7343447,0.8357723,0.9233013391494752,0.4285714285714285,0.6339178101764806,5.0,5.0,5.0
45,45,45,46,define_log_level,"def define_log_level(print_level=""INFO"", logfile_level=""DEBUG"", name: str = None):
    
    global _print_level
    _print_level = print_level

    current_date = datetime.now()
    formatted_date = current_date.strftime(""%Y%m%d%H%M%S"")
    log_name = (
        f""{name}_{formatted_date}"" if name else formatted_date
    )  # name a log with prefix name

    _logger.remove()
    _logger.add(sys.stderr, level=print_level)
    _logger.add(PROJECT_ROOT / f""logs/{log_name}.log"", level=logfile_level)
    return _logger",Adjust the log level to above level,Configure logging levels and file naming for application logs.,5.0,5.0,5.0,0.4032258064516129,0.2222222222222222,0.2857142857142857,0.5967375040054321,0.25886327,0.44154313,0.6525589,0.8795120716094971,0.0,0.5273947429107113,4.0,5.0,5.0
46,46,46,47,normalize_pandas,"def normalize_pandas(obj):
    
    if isinstance(obj, pd.Series):
        return obj.tolist()
    elif isinstance(obj, pd.DataFrame):
        return obj.to_dict(""records"")
    elif isinstance(obj, dict):
        return {k: normalize_pandas(v) for k, v in obj.items()}
    elif isinstance(obj, (list, tuple)):
        return [normalize_pandas(item) for item in obj]
    return obj",Convert pandas Series/DataFrames to primitive Python types,Convert pandas objects to native Python data structures,5.0,5.0,5.0,0.740315728172764,0.5,0.5,0.4890637993812561,0.58156604,0.8366064,0.8709719,0.645873486995697,0.0,0.5190215122442946,5.0,5.0,5.0
47,47,47,48,format_solution,"def format_solution(self, solution: str) -> str:
        
        logger.info(""Starting solution formatting phase..."")
        logger.info(f""Formatting solution of length {len(solution)} characters..."")
        
        chat_request = ChatRequest(
            message=solution,
            system_prompt="""",  # Will be set by strategy
            temperature=0.3  # Lower temperature for more consistent formatting
        )
        
        logger.info(""Calling chat service with SolutionFormatterStrategy..."")
        response = chat_service.chat(
            request=chat_request,
            strategy_chain=[BasePromptStrategy, SolutionFormatterStrategy],
            stream=False,
            json_response=False
        )
        
        formatted_solution = response.choices[0].message.content
        logger.info(f""Formatting completed. Result length: {len(formatted_solution)} characters"")
        logger.info(f""First 100 characters of formatted solution: {formatted_solution[:100]}..."")
        return formatted_solution",Format the final solution,Formats a solution string using a chat service with specific strategies for consistent output.,5.0,5.0,4.0,0.2553191489361702,0.1428571428571428,0.5,0.5966878533363342,0.23803811,0.5231451,0.53082263,0.8970614671707153,0.5714285714285714,0.6128141882169161,5.0,5.0,5.0
48,48,48,49,get_client_and_project,"def get_client_and_project():
        
        is_dev_mode = os.getenv(""isDevelopmentMode"", ""enabled"") == ""enabled""
        if is_dev_mode:
            return None, None

        project_id = os.environ.get(""GCP_PROJECT"")
        if not project_id:
            raise HTTPException(
                status_code=500, detail=""GCP_PROJECT environment variable is not set""
            )

        try:
            client = secretmanager.SecretManagerServiceClient()
            return client, project_id
        except Exception as e:
            raise HTTPException(
                status_code=500,
                detail=f""Failed to initialize Secret Manager client: {str(e)}"",
            )",Get Secret Manager client and project ID based on environment.,"Determine client and project ID, handling development mode and errors",5.0,5.0,4.0,0.782608695652174,0.4,0.4,0.5244566202163696,0.3806375,0.4620447,0.6434586,0.8851891160011292,0.1,0.4368005368283489,5.0,5.0,4.0
49,49,49,50,get_dataset_info,"def get_dataset_info(cls) -> Dict[str, str]:
        
        return {
            ""id"": ""custom"",  # Unique identifier for the dataset
            ""name"": ""Custom Dataset"",  # Human-readable name
            ""description"": ""Template for a custom benchmark dataset"",  # Description
            ""url"": cls.get_default_dataset_path(),  # Default URL or path
        }",Get basic information about the dataset.,"Provide metadata for a custom benchmark dataset including ID, name, description, and URL.",5.0,5.0,5.0,0.4269662921348314,0.0769230769230769,0.1666666666666666,0.7469145655632019,0.37699625,0.4970373,0.50728506,0.8969338536262512,0.6153846153846154,0.4957478595458968,5.0,5.0,5.0
50,50,50,51,as_data_dict,"def as_data_dict(self) -> features.BatchDict:
    
    output = {
        **self.msa.as_data_dict(),
        **self.templates.as_data_dict(),
        **self.token_features.as_data_dict(),
        **self.ref_structure.as_data_dict(),
        **self.predicted_structure_info.as_data_dict(),
        **self.polymer_ligand_bond_info.as_data_dict(),
        **self.ligand_ligand_bond_info.as_data_dict(),
        **self.pseudo_beta_info.as_data_dict(),
        **self.atom_cross_att.as_data_dict(),
        **self.convert_model_output.as_data_dict(),
        **self.frames.as_data_dict(),
    }
    return output",Converts batch object to dictionary.,Aggregate multiple data sources into a unified dictionary representation.,5.0,5.0,5.0,0.3972602739726027,0.1111111111111111,0.2,0.5137850046157837,0.33332402,0.5520625,0.5223012,0.8721462488174438,0.1111111111111111,0.3789562584272248,4.0,5.0,5.0
51,51,51,52,is_fastTrack_eligible,"def is_fastTrack_eligible(self):
        
        if (self.handler.context_url != ''):
            logger.debug(""Fast track not eligible: context_url present"")
            return False
        if (len(self.handler.prev_queries) > 0):
            logger.debug(f""Fast track not eligible: {len(self.handler.prev_queries)} previous queries present"")
            return False
        logger.info(""Query is eligible for fast track"")
        return True",Check if query is eligible for fast track processing,Determine fast track eligibility based on context URL and previous queries.,5.0,5.0,4.0,0.6,0.3636363636363636,0.2222222222222222,0.6178785562515259,0.3562358,0.6855313,0.7706809,0.9605579376220704,0.3636363636363636,0.6941360139531296,5.0,5.0,5.0
